Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Сила Левого Потока,Сила Правого Потока,Пламя Стихий,Приток давления Выдоха Истока,Давление выдоха Истока,Печать Чародея,Эмульсия Истока,Дыхание Истока,Тип Вектора Мощи
4.161,6.17328,14720.659,162.04900393893797,7745.755,113.758,113.758,646.723,1.662,8.993,17.496,0.346,0.974,1
2.088,3.08664,6864.798,143.05901882578377,6802.666,26.305,26.305,597.189,1.326,7.094,13.956,0.262,0.987,0
3.144,4.6299600000000005,8378.58,145.22053929120867,7113.621,60.352,60.352,576.107,1.389,7.419,11.892,0.235,0.975,1
6.175,9.25992,29792.077,241.63214319894,8826.039,246.288,246.288,796.017,2.502,13.336,35.509,0.703,0.954,2
7.148,10.80324,38999.018,280.4442165994293,9120.166,332.359,332.359,834.371,2.981,15.734,44.753,0.886,0.977,3
7.148,10.80324,38985.553,280.44767235134816,9131.535,332.239,332.239,831.061,2.966,15.506,44.284,0.877,0.965,3
7.148,10.80324,38979.513,280.44767235134816,9136.457,332.154,332.154,839.572,2.959,15.486,44.762,0.886,0.954,3
8.206,12.34656,50993.7,323.320044817092,9302.24,438.102,438.102,913.682,3.593,18.489,59.72,1.182,0.987,3
9.3,13.88988,72761.453,372.8417028539138,9739.526,644.784,644.784,1069.435,4.538,22.916,89.137,1.765,0.987,3
6.175,9.25992,29791.965,241.6307818421234,8824.463,246.223,246.223,780.708,2.503,13.232,34.597,0.685,0.964,2
5.14,7.7166,21634.828,201.51609940770075,8496.59,175.274,175.274,705.92,2.078,11.015,25.005,0.495,0.965,2
8.206,12.34656,50994.072,323.3229769702354,9311.044,438.044,438.044,918.166,3.58,18.359,59.842,1.185,0.974,3
7.148,10.80324,39016.015,280.4329068658763,9110.725,332.559,332.559,823.047,2.994,15.814,44.175,0.875,0.996,3
4.161,6.17328,14719.914,162.0485850599175,7732.938,113.734,113.734,646.678,1.663,9.015,17.509,0.347,0.978,1
5.14,7.7166,21629.909,201.51348141382272,8476.323,175.247,175.247,716.724,2.085,11.196,25.674,0.508,0.972,2
6.175,9.25992,29797.456,241.6125606047326,8844.491,246.329,246.329,773.042,2.496,13.068,34.023,0.674,0.956,2
2.088,3.08664,2891.095,142.18879766073945,6810.62,24.705,24.705,509.091,1.199,6.46,13.45,0.143,0.965,0
6.175,9.25992,29762.757,241.5688924668477,8795.236,246.033,246.033,754.206,2.513,13.186,33.121,0.656,0.999,2
3.144,4.6299600000000005,8376.714,145.21949209365746,7071.255,60.324,60.324,585.832,1.391,7.521,12.308,0.244,0.978,1
7.148,10.80324,39003.867,280.44494963771507,9120.889,332.389,332.389,796.457,2.982,15.42,42.104,0.834,1.0,3
3.144,4.6299600000000005,8376.103,145.21896849488186,7065.625,60.322,60.322,571.851,1.391,7.455,11.745,0.233,0.992,1
9.3,13.88988,72769.513,372.8469388416697,9782.013,644.917,644.917,1104.192,4.49,22.585,91.362,1.809,0.953,3
3.144,4.6299600000000005,8375.575,145.21875905537163,7051.716,60.31,60.31,580.629,1.392,7.518,12.109,0.24,0.988,1
6.175,9.25992,29788.782,241.6465945251465,8815.245,246.201,246.201,792.364,2.506,13.368,35.347,0.7,0.963,2
4.161,6.17328,14719.464,162.04921337844823,7745.162,113.752,113.752,621.524,1.661,8.832,16.334,0.323,0.992,1
1.138,1.54332,4644.755,148.08766146662984,6736.526,11.379,11.379,581.335,1.264,6.813,0.0,0.217,0.958,0
8.206,12.34656,50995.381,323.32842239750164,9312.776,437.965,437.965,932.6,3.579,18.491,60.975,1.207,0.965,3
7.148,10.80324,38975.066,280.4475676315932,9143.522,332.123,332.123,827.164,2.95,15.266,43.767,0.867,0.953,3
9.3,13.88988,72774.069,372.8447397268122,9757.628,645.109,645.109,1064.646,4.515,22.526,88.231,1.747,0.981,3
2.088,3.08664,2805.802,142.50808819409926,6767.389,25.24,25.24,508.34,1.197,6.507,11.9,0.139,0.974,0
9.3,13.88988,72764.486,372.845368045343,9773.415,644.882,644.882,1103.965,4.501,22.747,91.575,1.813,0.957,3
4.161,6.17328,14723.465,162.0505747352648,7797.477,113.778,113.778,634.291,1.656,8.826,16.868,0.334,0.967,1
3.144,4.6299600000000005,8377.326,145.21980625292284,7086.184,60.338,60.338,582.295,1.39,7.484,12.157,0.241,0.977,1
4.161,6.17328,14722.82,162.0501558562443,7783.423,113.775,113.775,640.29,1.658,8.888,17.159,0.34,0.967,1
8.206,12.34656,50997.574,323.3342867037883,9317.938,438.141,438.141,944.185,3.575,18.539,61.797,1.223,0.954,3
8.206,12.34656,50996.733,323.3321923086859,9314.519,437.978,437.978,934.669,3.577,18.481,61.098,1.21,0.962,3
8.206,12.34656,50995.443,323.32391944803146,9309.878,438.083,438.083,938.237,3.585,18.622,61.525,1.218,0.966,3
7.148,10.80324,38995.702,280.4455779562458,9122.617,332.355,332.355,834.283,2.977,15.689,44.695,0.885,0.974,3
7.148,10.80324,38987.629,280.44714875257256,9128.46,332.148,332.148,840.642,2.969,15.635,45.005,0.891,0.963,3
6.175,12.34656,29792.649,241.62868744702104,8826.576,246.268,246.268,780.136,2.502,13.216,34.551,0.684,0.963,2
6.175,9.25992,29796.726,241.6144455603248,8841.338,246.285,246.285,774.645,2.497,13.096,34.137,0.676,0.957,2
9.3,13.88988,72753.587,372.83856126126017,9721.984,644.796,644.796,1060.226,4.557,23.105,88.659,1.755,0.999,3
1.138,1.54332,1164.762,137.73328623966324,6693.492,5.684,5.684,498.513,1.126,6.049,25.693,0.141,0.954,0
1.138,1.54332,3908.209,137.4988187079503,6641.881,5.565,5.565,591.428,1.22,6.665,32.936,0.249,0.962,0
7.148,10.80324,38997.681,280.446520434042,9124.007,332.373,332.373,808.938,2.977,15.464,42.913,0.85,0.988,3
4.161,6.17328,14722.699,162.04973697722383,7774.313,113.764,113.764,648.657,1.659,8.957,17.551,0.347,0.964,1
3.144,4.6299600000000005,8379.616,145.22116760973938,7122.162,60.358,60.358,602.68,1.388,7.544,12.949,0.256,0.95,1
7.148,10.80324,38988.581,280.4486148291443,9131.249,332.149,332.149,812.112,2.967,15.362,42.984,0.851,0.977,3
5.14,12.34656,21624.452,201.5152616496597,8465.638,175.207,175.207,690.534,2.089,11.075,24.308,0.481,0.997,2
5.14,7.7166,21625.404,201.51358613357783,8464.121,175.229,175.229,706.995,2.089,11.195,25.207,0.499,0.987,2
9.3,13.88988,72768.216,372.8451586058328,9768.476,644.847,644.847,1092.322,4.505,22.683,90.605,1.794,0.964,3
7.148,10.80324,39008.657,280.439608930204,9115.067,332.434,332.434,822.125,2.988,15.729,44.018,0.872,0.991,3
2.088,3.08664,4703.573,145.99619851737998,6791.84,31.468,31.468,544.379,1.269,6.844,0.0,0.179,0.983,0
9.3,13.88988,72775.565,372.84442556754686,9753.333,645.093,645.093,1053.662,4.519,22.465,87.282,1.728,0.988,3
4.161,6.17328,14718.925,162.0482709006521,7719.481,113.744,113.744,642.637,1.664,9.013,17.34,0.343,0.985,1
1.138,1.54332,3035.677,143.5263830928828,6599.494,8.735,8.735,532.929,1.205,6.556,8.066,0.17,0.997,0
8.206,12.34656,50996.889,323.33292534697176,9315.729,437.98,437.98,936.008,3.576,18.474,61.176,1.211,0.96,3
4.161,6.17328,14722.083,162.04984169697894,7772.311,113.779,113.779,639.337,1.659,8.9,17.128,0.339,0.971,1
1.138,1.54332,6381.476,139.41403830933376,6679.132,6.511,6.511,632.639,1.297,6.977,25.498,0.303,0.972,0
9.3,13.88988,72761.658,372.8422264526893,9739.302,645.058,645.058,1067.471,4.538,22.895,88.954,1.761,0.988,3
6.175,12.34656,29791.181,241.63413287428727,8821.101,246.197,246.197,774.314,2.505,13.203,34.228,0.678,0.97,2
8.206,12.34656,50991.855,323.31020116011075,9299.354,437.995,437.995,922.789,3.598,18.65,60.544,1.199,0.986,3
3.144,4.6299600000000005,8381.489,145.22221480729058,7169.371,60.382,60.382,585.574,1.386,7.401,12.244,0.242,0.952,1
3.144,4.6299600000000005,8378.009,145.2203298516984,7099.39,60.344,60.344,586.204,1.39,7.488,12.307,0.244,0.97,1
4.161,12.34656,14720.945,162.04963225746872,7761.688,113.757,113.757,629.716,1.66,8.856,16.697,0.331,0.981,1
5.14,7.7166,21633.485,201.5133766940676,8485.967,175.278,175.278,725.076,2.081,11.2,26.074,0.516,0.96,2
9.3,13.88988,72762.053,372.8424358921996,9749.146,645.063,645.063,1082.122,4.527,22.905,90.12,1.784,0.977,3
7.148,10.80324,38988.062,280.4475676315932,9129.586,332.214,332.214,828.378,2.968,15.519,44.141,0.874,0.969,3
6.175,9.25992,29761.285,241.57287181754228,8792.24,245.996,245.996,779.716,2.514,13.39,34.697,0.687,0.985,2
8.206,12.34656,50994.506,323.3261185628889,9319.12,437.964,437.964,924.984,3.568,18.27,60.171,1.191,0.961,3
6.175,9.25992,29763.642,241.5686830273375,8807.465,245.984,245.984,758.584,2.509,13.151,33.323,0.66,0.988,2
1.138,1.54332,1505.291,144.99549653745652,6661.043,9.453,9.453,477.251,1.149,6.164,1.177,0.102,0.984,0
2.088,3.08664,6880.258,143.13588312604162,6798.469,26.431,26.431,597.819,1.327,7.105,13.779,0.262,0.988,0
6.175,9.25992,29795.006,241.6212523444076,8835.355,246.292,246.292,785.989,2.499,13.212,34.855,0.69,0.954,2
4.161,6.17328,14719.151,162.0482709006521,7720.225,113.747,113.747,646.646,1.664,9.038,17.523,0.347,0.982,1
6.175,12.34656,29794.279,241.6226137012241,8833.217,246.308,246.308,786.557,2.5,13.228,34.901,0.691,0.955,2
2.088,3.08664,5630.103,141.06232725491722,6721.935,22.809,22.809,582.197,1.287,6.999,22.765,0.244,0.997,0
4.161,6.17328,14719.793,162.04868977967263,7732.424,113.748,113.748,644.004,1.663,8.999,17.387,0.344,0.98,1
8.206,12.34656,50997.835,323.334915022319,9319.421,438.133,438.133,947.261,3.573,18.55,62.011,1.228,0.951,3
9.3,13.88988,72775.082,372.8464152428941,9768.618,644.863,644.863,1075.694,4.502,22.46,89.006,1.762,0.971,3
8.206,12.34656,50992.993,323.3171126639487,9303.176,437.96,437.96,899.481,3.59,18.307,58.525,1.159,0.993,3
6.175,9.25992,29761.787,241.57203405950128,8793.184,245.977,245.977,770.537,2.514,13.317,34.133,0.676,0.99,2
7.148,10.80324,38986.136,280.44714875257256,9129.424,332.145,332.145,843.73,2.968,15.643,45.195,0.895,0.96,3
5.14,7.7166,21637.686,201.51557580892512,8502.872,175.298,175.298,719.55,2.076,11.074,25.705,0.509,0.952,2
5.14,7.7166,21635.187,201.5137955730881,8491.661,175.29,175.29,725.247,2.079,11.171,26.057,0.516,0.956,2
8.206,12.34656,50992.686,323.3142852305604,9298.47,437.956,437.956,916.985,3.599,18.603,60.094,1.19,0.99,3
7.148,10.80324,38986.398,280.4483006698789,9132.661,332.229,332.229,817.367,2.965,15.378,43.318,0.858,0.972,3
1.138,1.54332,2415.225,147.3685509082231,6685.536,10.864,10.864,511.816,1.187,6.408,0.0,0.137,0.973,0
9.3,13.88988,72768.156,372.8455774848532,9779.308,645.066,645.066,1104.794,4.494,22.645,91.494,1.811,0.954,3
8.206,12.34656,50994.726,323.32549024435826,9310.929,437.993,437.993,928.822,3.581,18.485,60.718,1.202,0.969,3
6.175,9.25992,29763.214,241.563028160561,8805.406,246.016,246.016,751.39,2.51,13.11,32.891,0.651,0.994,2
4.161,6.17328,14724.864,162.05109833404038,7816.352,113.796,113.796,639.248,1.655,8.826,17.074,0.338,0.958,1
3.144,4.6299600000000005,8380.991,145.22200536778033,7159.465,60.37,60.37,586.252,1.387,7.416,12.276,0.243,0.954,1
1.138,1.54332,4570.977,144.30225175856438,6628.123,9.11,9.11,573.989,1.257,6.822,5.65,0.218,0.992,0
7.148,10.80324,38986.676,280.44840538963405,9132.158,332.131,332.131,818.357,2.966,15.395,43.397,0.859,0.972,3
8.206,12.34656,50993.255,323.3179504219896,9298.559,438.07,438.07,910.822,3.598,18.531,59.586,1.18,0.993,3
7.148,10.80324,38980.444,280.44892898840965,9134.925,332.128,332.128,847.826,2.96,15.579,45.356,0.898,0.951,3
2.088,3.08664,6966.391,143.90306005204823,6776.685,27.779,27.779,603.377,1.333,7.183,10.171,0.265,0.991,0
8.206,12.34656,50993.326,323.318264581255,9299.83,438.105,438.105,907.69,3.596,18.47,59.294,1.174,0.993,3
6.175,9.25992,29762.011,241.5636564790917,8801.297,245.972,245.972,766.582,2.511,13.243,33.846,0.67,0.987,2
1.138,1.54332,998.606,144.3887502762932,6693.043,9.217,9.217,474.034,1.127,6.082,0.0,0.091,0.96,0
3.144,4.6299600000000005,8377.336,145.21980625292284,7078.072,60.337,60.337,596.456,1.391,7.567,12.728,0.252,0.967,1
6.175,9.25992,29763.084,241.5610384852137,8803.375,245.952,245.952,748.87,2.511,13.103,32.746,0.648,0.997,2
7.148,10.80324,38981.303,280.44840538963405,9137.578,332.107,332.107,819.053,2.959,15.306,43.333,0.858,0.965,3
5.14,7.7166,21621.06,201.51264365578177,8450.559,175.173,175.173,706.77,2.093,11.268,25.256,0.5,0.997,2
2.088,3.08664,2964.863,142.02197909083378,6831.259,24.427,24.427,510.259,1.2,6.444,14.285,0.146,0.961,0
7.148,12.34656,39001.931,280.4454732364906,9121.753,332.305,332.305,800.91,2.981,15.44,42.399,0.839,0.996,3
3.144,4.6299600000000005,8376.461,145.21938737390235,7061.759,60.321,60.321,595.813,1.391,7.584,12.712,0.252,0.972,1
1.138,1.54332,3171.407,148.19363785881094,6697.782,11.414,11.414,544.385,1.215,6.609,0.0,0.17,0.962,0
9.3,13.88988,72767.359,372.84421612803663,9745.588,644.951,644.951,1061.347,4.53,22.705,88.214,1.746,0.988,3
8.206,12.34656,50997.633,323.3354386210947,9320.612,438.071,438.071,941.417,3.57,18.447,61.489,1.217,0.952,3
5.14,7.7166,21624.181,201.51452861137392,8463.018,175.248,175.248,696.237,2.089,11.128,24.63,0.488,0.995,2
8.206,12.34656,50994.547,323.3248619258275,9311.2,438.108,438.108,926.049,3.581,18.447,60.484,1.197,0.97,3
4.161,6.17328,14723.958,162.0504700155097,7797.543,113.788,113.788,644.367,1.657,8.89,17.329,0.343,0.96,1
4.161,6.17328,14723.99,162.05088889453015,7808.145,113.801,113.801,632.654,1.655,8.798,16.781,0.332,0.965,1
3.144,4.6299600000000005,8377.871,145.2201204121882,7091.146,60.34,60.34,591.121,1.39,7.523,12.509,0.248,0.968,1
9.3,13.88988,72762.364,372.8422264526893,9736.613,645.045,645.045,1061.423,4.54,22.867,88.437,1.751,0.992,3
4.161,6.17328,14722.827,162.04973697722383,7773.204,113.783,113.783,653.6,1.659,8.99,17.776,0.352,0.961,1
3.144,4.6299600000000005,8380.594,145.22169120851498,7145.753,60.377,60.377,594.037,1.387,7.472,12.594,0.249,0.951,1
4.161,12.34656,14720.881,162.0494228179585,7756.272,113.762,113.762,634.874,1.66,8.899,16.941,0.335,0.979,1
4.161,6.17328,14723.953,162.0501558562443,7790.427,113.795,113.795,651.906,1.658,8.95,17.68,0.35,0.957,1
7.148,10.80324,38986.044,280.4475676315932,9129.404,332.137,332.137,845.459,2.968,15.657,45.313,0.897,0.959,3
9.3,13.88988,72779.122,372.84735772069024,9779.772,645.064,645.064,1082.166,4.488,22.328,89.327,1.768,0.963,3
8.206,12.34656,50996.632,323.32978375431816,9313.897,438.028,438.028,941.184,3.58,18.58,61.66,1.221,0.96,3
7.148,10.80324,38999.883,280.44442603893947,9120.284,332.28,332.28,827.592,2.981,15.678,44.284,0.877,0.981,3
1.138,1.54332,1028.539,144.34591989644926,6685.175,9.15,9.15,469.54,1.129,6.064,0.0,0.089,0.968,0
1.138,1.54332,1687.89,140.46102642102014,6620.936,6.983,6.983,494.916,1.15,6.195,17.043,0.135,0.99,0
8.206,12.34656,50996.501,323.3328206272166,9320.929,438.122,438.122,933.265,3.567,18.33,60.797,1.204,0.955,3
3.144,4.6299600000000005,8373.496,145.21676938002437,7007.554,60.29,60.29,583.431,1.394,7.589,12.248,0.242,0.998,1
7.148,10.80324,38983.505,280.44840538963405,9134.576,332.185,332.185,823.34,2.962,15.392,43.69,0.865,0.966,3
1.138,1.54332,6770.117,144.62929155380306,6675.168,9.332,9.332,636.907,1.323,7.169,1.335,0.29,0.976,0
8.206,12.34656,50994.672,323.3273751999504,9322.349,438.064,438.064,927.442,3.563,18.231,60.278,1.193,0.956,3
5.14,7.7166,21625.372,201.51609940770075,8470.087,175.256,175.256,685.891,2.087,11.019,24.035,0.476,0.997,2
3.144,4.6299600000000005,8378.728,145.2206440109638,7106.522,60.354,60.354,596.855,1.389,7.534,12.728,0.252,0.959,1
3.144,12.34656,8378.58,145.22053929120867,7104.228,60.348,60.348,596.394,1.389,7.534,12.711,0.252,0.96,1
3.144,4.6299600000000005,8380.049,145.2213770492496,7132.786,60.363,60.363,598.103,1.388,7.508,12.762,0.253,0.951,1
4.161,6.17328,14719.189,162.04889921918286,7735.821,113.751,113.751,628.294,1.662,8.891,16.66,0.33,0.99,1
5.14,7.7166,21631.005,201.5144238916188,8481.734,175.277,175.277,710.878,2.083,11.127,25.337,0.502,0.972,2
2.088,3.08664,3641.412,145.05790951150783,6829.982,29.756,29.756,515.084,1.23,6.587,0.0,0.143,0.971,0
5.14,7.7166,21632.269,201.51400501259832,8483.787,175.253,175.253,716.421,2.082,11.154,25.624,0.507,0.967,2
6.175,9.25992,29761.982,241.5673216705209,8797.245,245.943,245.943,769.348,2.512,13.286,34.038,0.674,0.988,2
6.175,9.25992,29796.311,241.6151785986106,8838.969,246.277,246.277,768.827,2.498,13.066,33.796,0.669,0.962,2
4.161,6.17328,14718.145,162.0482709006521,7713.926,113.739,113.739,635.147,1.664,8.974,17.002,0.337,0.992,1
3.144,4.6299600000000005,8375.32,145.21865433561652,7043.166,60.313,60.313,586.734,1.392,7.561,12.36,0.245,0.985,1
7.148,10.80324,38996.208,280.44725347232776,9125.507,332.366,332.366,805.986,2.975,15.414,42.676,0.845,0.988,3
4.161,12.34656,14722.107,162.04984169697894,7774.027,113.778,113.778,637.16,1.659,8.883,17.026,0.337,0.972,1
4.161,6.17328,14723.75,162.05088889453015,7805.824,113.794,113.794,632.201,1.656,8.799,16.762,0.332,0.966,1
7.148,10.80324,38985.593,280.4486148291443,9133.663,332.115,332.115,815.393,2.964,15.345,43.161,0.855,0.972,3
3.144,4.6299600000000005,8378.832,145.2207487307189,7116.456,60.35,60.35,584.363,1.389,7.458,12.224,0.242,0.967,1
3.144,4.6299600000000005,8379.169,145.220853450474,7112.886,60.359,60.359,600.812,1.389,7.546,12.881,0.255,0.954,1
2.088,3.08664,3405.279,144.7555835784774,6773.722,29.197,29.197,513.406,1.223,6.618,0.313,0.139,0.981,0
5.14,7.7166,21624.635,201.51358613357783,8462.278,175.223,175.223,705.973,2.089,11.198,25.16,0.498,0.989,2
1.138,1.54332,284.459,140.81058096360957,6670.308,7.296,7.296,463.601,1.095,5.935,10.029,0.084,0.954,0
8.206,12.34656,50985.848,323.28747697324985,9294.797,437.982,437.982,923.823,3.605,18.751,60.746,1.203,0.991,3
6.175,9.25992,29762.374,241.5628187210508,8801.264,245.955,245.955,760.282,2.511,13.197,33.461,0.662,0.991,2
8.206,12.34656,50993.256,323.31815986149985,9303.543,437.997,437.997,904.486,3.59,18.357,58.927,1.167,0.99,3
6.175,12.34656,29761.987,241.5711963014604,8789.085,246.027,246.027,763.774,2.515,13.29,33.743,0.668,0.997,2
4.161,6.17328,14721.787,162.04963225746872,7766.342,113.77,113.77,641.941,1.66,8.927,17.254,0.342,0.971,1
1.138,1.54332,3932.12,140.652558853134,6613.891,7.06,7.06,557.125,1.228,6.619,20.574,0.213,0.999,0
9.3,13.88988,72760.711,372.84149341440354,9737.246,644.874,644.874,1067.282,4.54,22.929,88.985,1.762,0.989,3
3.144,12.34656,8375.228,145.21865433561652,7039.647,60.3,60.3,591.301,1.392,7.589,12.545,0.248,0.982,1
3.144,4.6299600000000005,8378.346,145.22043457145355,7095.671,60.349,60.349,602.72,1.39,7.577,12.966,0.257,0.957,1
4.161,6.17328,14724.647,162.0506794550199,7807.158,113.803,113.803,647.555,1.656,8.894,17.463,0.346,0.955,1
4.161,6.17328,14725.504,162.05141249330575,7827.468,113.81,113.81,638.92,1.654,8.806,17.047,0.337,0.955,1
8.206,12.34656,50997.176,323.333134786482,9315.855,438.079,438.079,940.448,3.577,18.531,61.544,1.218,0.958,3
5.14,7.7166,21634.779,201.51725132500704,8499.092,175.279,175.279,697.265,2.078,10.944,24.529,0.486,0.969,2
8.206,12.34656,50993.231,323.3180551417448,9300.671,438.089,438.089,905.618,3.594,18.429,59.1,1.17,0.993,3
2.088,3.08664,3966.444,140.9082844951362,6856.012,22.566,22.566,543.636,1.231,6.593,21.965,0.191,0.953,0
7.148,10.80324,39001.572,280.4434835611434,9118.767,332.413,332.413,830.692,2.983,15.73,44.53,0.882,0.981,3
8.206,12.34656,50993.998,323.32339584925586,9314.902,438.071,438.071,916.782,3.573,18.263,59.619,1.18,0.97,3
5.14,7.7166,21629.269,201.51609940770075,8481.264,175.243,175.243,694.759,2.083,11.02,24.47,0.484,0.983,2
5.14,7.7166,21625.052,201.5127483755369,8461.502,175.199,175.199,712.901,2.09,11.25,25.536,0.505,0.985,2
4.161,6.17328,14716.358,162.0474331426112,7685.2,113.721,113.721,636.868,1.667,9.036,17.115,0.339,1.0,1
6.175,9.25992,29760.594,241.5704632631745,8781.024,246.012,246.012,777.421,2.518,13.436,34.621,0.685,0.994,2
6.175,12.34656,29762.244,241.5625045617854,8803.308,245.935,245.935,762.845,2.51,13.204,33.606,0.665,0.988,2
1.138,12.34656,6413.836,145.87985486944206,6724.745,10.109,10.109,629.114,1.314,7.101,0.0,0.276,0.96,0
8.206,12.34656,50993.692,323.32046369611254,9307.057,438.02,438.02,911.796,3.585,18.368,59.431,1.177,0.982,3
9.3,13.88988,72758.718,372.8404462168524,9731.753,644.698,644.698,1063.893,4.546,22.983,88.789,1.758,0.993,3
6.175,9.25992,29762.934,241.5637611988469,8805.378,245.945,245.945,756.032,2.51,13.144,33.178,0.657,0.991,2
6.175,9.25992,29791.569,241.6344470335526,8823.748,246.275,246.275,791.635,2.503,13.316,35.259,0.698,0.958,2
1.138,1.54332,5741.48,138.36202364940166,6686.624,6.013,6.013,627.173,1.276,6.893,30.062,0.295,0.961,0
7.148,10.80324,38983.212,280.44851010938913,9131.91,332.188,332.188,850.597,2.964,15.654,45.61,0.903,0.953,3
6.175,9.25992,29790.42,241.63622726938965,8817.663,246.236,246.236,761.691,2.506,13.128,33.477,0.663,0.98,2
2.088,3.08664,4483.553,145.90865280209994,6777.15,31.299,31.299,540.215,1.262,6.831,0.0,0.173,0.985,0
6.175,9.25992,29795.944,241.61727299371304,8838.255,246.324,246.324,777.865,2.498,13.137,34.349,0.68,0.957,2
3.144,12.34656,8378.403,145.22043457145355,7103.361,60.351,60.351,589.607,1.389,7.501,12.441,0.246,0.966,1
4.161,6.17328,14720.668,162.0491086586931,7748.899,113.763,113.763,640.968,1.661,8.951,17.229,0.341,0.977,1
1.138,1.54332,1949.674,137.5147361107285,6647.288,5.599,5.599,538.953,1.155,6.315,30.096,0.184,0.954,0
7.148,10.80324,38980.599,280.44788179085845,9136.506,332.084,332.084,831.069,2.959,15.419,44.18,0.875,0.959,3
6.175,12.34656,29795.958,241.6186343505296,8838.523,246.282,246.282,784.331,2.498,13.183,34.738,0.688,0.953,2
3.144,4.6299600000000005,8375.579,145.21886377512678,7046.893,60.316,60.316,590.127,1.392,7.574,12.494,0.247,0.981,1
4.161,6.17328,14724.943,162.05162193281598,7829.455,113.79,113.79,638.064,1.654,8.797,17.005,0.337,0.955,1
1.138,1.54332,3055.275,137.40258125299533,6638.753,5.497,5.497,564.211,1.193,6.499,32.175,0.218,0.965,0
5.14,7.7166,21627.876,201.5158899681905,8476.603,175.281,175.281,692.235,2.085,11.028,24.353,0.482,0.988,2
3.144,4.6299600000000005,8376.887,145.21959681341258,7072.244,60.331,60.331,591.289,1.391,7.548,12.526,0.248,0.973,1
7.148,10.80324,38998.614,280.4453685167356,9121.856,332.374,332.374,821.176,2.979,15.599,43.808,0.867,0.983,3
3.144,4.6299600000000005,8377.07,145.21970153316772,7077.639,60.331,60.331,588.419,1.391,7.526,12.408,0.246,0.974,1
4.161,6.17328,14720.416,162.04931809820337,7751.298,113.741,113.741,631.381,1.661,8.885,16.785,0.332,0.983,1
6.175,9.25992,29797.941,241.6114086874263,8846.479,246.353,246.353,769.34,2.495,13.03,33.788,0.669,0.957,2
4.161,6.17328,14718.667,162.04816618089703,7715.593,113.743,113.743,644.406,1.664,9.031,17.426,0.345,0.985,1
8.206,12.34656,50993.295,323.31983537758174,9310.488,437.942,437.942,905.347,3.579,18.223,58.804,1.164,0.981,3
8.206,12.34656,50991.677,323.30904924280446,9297.051,437.951,437.951,918.462,3.601,18.648,60.252,1.193,0.991,3
6.175,12.34656,29795.234,241.61999570734608,8836.449,246.264,246.264,786.523,2.499,13.21,34.881,0.691,0.953,2
9.3,13.88988,72772.08,372.84547276509807,9765.667,645.057,645.057,1081.119,4.507,22.587,89.605,1.774,0.97,3
7.148,12.34656,38999.386,280.446520434042,9123.683,332.353,332.353,800.222,2.978,15.401,42.311,0.838,0.994,3
5.14,7.7166,21622.251,201.51264365578177,8453.278,175.186,175.186,708.293,2.092,11.264,25.326,0.501,0.994,2
6.175,9.25992,29762.49,241.56941606562336,8795.187,246.033,246.033,758.88,2.513,13.22,33.409,0.661,0.996,2
9.3,13.88988,72770.086,372.8435878095059,9737.7,644.982,644.982,1043.466,4.538,22.623,86.682,1.716,1.0,3
3.144,12.34656,8374.734,145.21834017635112,7031.931,60.302,60.302,585.77,1.393,7.57,12.328,0.244,0.989,1
6.175,9.25992,29761.257,241.5709868619501,8795.328,245.965,245.965,781.241,2.512,13.385,34.771,0.688,0.982,2
2.088,3.08664,5178.455,146.067093791596,6792.471,31.614,31.614,556.234,1.285,6.921,0.0,0.194,0.984,0
4.161,6.17328,14721.689,162.04931809820337,7758.977,113.751,113.751,648.125,1.66,8.98,17.544,0.347,0.969,1
5.14,12.34656,21634.063,201.5142144521085,8489.545,175.302,175.302,719.607,2.08,11.144,25.768,0.51,0.961,2
4.161,6.17328,14717.718,162.04816618089703,7709.366,113.725,113.725,632.961,1.665,8.968,16.906,0.335,0.995,1
5.14,7.7166,21624.154,201.5127483755369,8458.747,175.199,175.199,711.357,2.09,11.255,25.466,0.504,0.988,2
2.088,3.08664,6923.246,144.13962197886354,6803.787,28.202,28.202,598.724,1.331,7.136,8.659,0.259,0.986,0
3.144,4.6299600000000005,8376.35,145.21928265414724,7067.76,60.316,60.316,581.235,1.391,7.501,12.125,0.24,0.983,1
6.175,9.25992,29793.366,241.62428921730603,8828.375,246.223,246.223,769.96,2.502,13.131,33.923,0.672,0.968,2
2.088,12.34656,5612.283,141.15029184921772,6851.841,23.027,23.027,593.577,1.283,6.918,22.796,0.25,0.95,0
6.175,9.25992,29789.704,241.6408349386149,8815.707,246.178,246.178,768.556,2.507,13.189,33.907,0.671,0.977,2
9.3,13.88988,72776.194,372.8468341219147,9782.354,644.851,644.851,1091.359,4.487,22.402,90.137,1.784,0.958,3
2.088,3.08664,4276.552,140.69381843665116,6725.419,22.143,22.143,541.315,1.244,6.725,22.775,0.196,1.0,0
5.14,7.7166,21639.191,201.51819380280315,8513.716,175.316,175.316,705.108,2.073,10.921,24.887,0.493,0.954,2
8.206,12.34656,50994.651,323.32706104068507,9320.813,438.04,438.04,927.065,3.566,18.259,60.292,1.194,0.958,3
8.206,12.34656,50994.31,323.3189976195408,9309.116,437.977,437.977,940.336,3.587,18.664,61.721,1.222,0.966,3
