,state1_feature1,state1_feature3,state1_feature4,state1_feature5,state2_feature1,state2_feature3,state2_feature4,state2_feature5,collision,state1_feature2_A,state1_feature2_B,state1_feature2_C,state1_feature2_D,state1_feature6_A,state1_feature6_B,state1_feature6_C,state1_feature6_D,state2_feature2_A,state2_feature2_B,state2_feature2_C,state2_feature2_D,state2_feature6_A,state2_feature6_B,state2_feature6_C,state2_feature6_D
3650,1,4,59.883401465058405,1,0,5,67.94572017872916,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3651,0,1,93.58009760546209,1,1,1,81.71593868479574,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3652,1,4,77.73334450306162,0,1,3,1.2797283580869179,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3653,0,2,15.199256144467732,0,1,2,56.25521161977447,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3654,1,3,17.418220665292804,0,0,4,46.940509239756366,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3655,1,2,10.049475923975404,0,0,4,25.959600652729087,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3656,0,1,73.81817272209177,1,0,2,16.102856711992818,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3657,1,4,70.6122278491857,1,0,1,18.80373112911102,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3658,1,3,98.63629016968811,0,0,2,72.4973184224711,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3659,0,5,52.20234176643487,0,0,4,53.619513414361975,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3660,1,3,82.6414928848882,0,0,4,98.11543813349456,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3661,1,3,57.643985864278754,1,1,3,24.323079825215345,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3662,1,2,87.4086712527437,1,0,3,95.69041767877466,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3663,0,5,72.10210393027515,1,1,4,51.51095593383735,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3664,0,1,64.28840149912529,0,0,3,14.602637764899761,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3665,1,1,56.51226709830504,0,1,3,14.817904269929317,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3666,0,3,72.29705244429748,0,0,3,60.85679904901578,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3667,1,3,41.965384267101044,1,0,4,83.14227466318924,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3668,1,4,9.657658070566411,1,0,1,74.77115252535144,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3669,1,5,3.9986128797840803,0,1,1,65.56273426355999,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3670,1,3,47.90237316091739,0,0,5,17.210806248823886,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3671,1,4,59.92915822201413,1,0,3,10.834000577093894,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3672,0,5,7.884903057062543,1,1,1,0.02480237084775405,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3673,1,1,28.690354891210223,0,0,5,10.17938612339362,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3674,0,4,32.20322059754871,0,0,2,76.6366607483384,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3675,0,5,56.27955352082512,1,1,3,89.52484159890376,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3676,1,4,27.848245604278908,0,0,1,24.03504588554185,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3677,1,3,9.564859955600669,0,1,1,79.48942404500859,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3678,0,2,16.48567409465501,1,1,1,19.884876560798105,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3679,0,1,17.39478016041932,0,1,5,24.92716833582015,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3680,0,3,84.26949442227615,1,0,2,22.41580943922027,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3681,1,3,28.431968697829145,0,0,3,5.17299090491713,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3682,0,5,71.46917339147569,1,1,1,19.406126810016477,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3683,1,4,56.78387463393057,0,1,4,37.35433446073093,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3684,1,1,97.7038753616442,0,0,3,40.54697153882901,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3685,1,3,27.282266888020224,0,0,4,30.94664138931624,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3686,0,5,15.837302052920021,1,0,5,51.472528564386685,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3687,1,1,5.203783769456038,0,1,1,37.799823249982346,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3688,1,4,24.095966228128052,0,0,3,97.03646461740854,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3689,1,3,68.40708864153926,1,1,3,80.73504543312649,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3690,1,3,8.525822463686062,0,1,1,93.09773459429218,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3691,1,3,24.470184514965855,1,0,2,55.74269462127032,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3692,0,1,85.5308368184012,1,0,5,67.83396287213075,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3693,1,1,58.295294936452024,1,1,1,16.667637510119437,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3694,1,1,6.952154025319546,0,1,3,75.27857572371326,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3695,0,1,4.768314424976328,1,0,2,23.597111116527337,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3696,1,5,6.112287532576688,0,1,3,14.583292773417622,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3697,0,2,94.18750501472528,1,0,4,4.185934873916142,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3698,1,5,84.98714285610546,0,0,3,47.22302496019653,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3699,0,3,84.49400420187747,1,1,5,28.678925962935033,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3700,0,5,92.42167622435458,1,1,1,98.67271726361886,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3701,1,4,50.52553902509103,0,0,3,24.983430201581303,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3702,1,1,24.7344671143344,1,1,4,86.6543280318654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3703,1,4,40.134800423851814,0,1,4,31.64387691313277,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3704,0,4,71.88640728838108,1,0,1,74.91268523124124,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3705,0,3,87.60328715212651,0,1,4,65.98413100697053,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3706,0,1,43.50909266995243,1,0,1,56.17835546616823,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3707,1,4,53.53809553820612,1,1,5,41.682494345410134,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3708,0,3,93.17829932762533,0,0,1,67.1105012844593,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3709,0,1,10.749863710942908,1,1,2,40.727835021685856,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3710,1,2,86.2299216974124,0,1,4,54.81002343273198,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3711,0,3,15.930748225193591,0,1,4,58.980173683596895,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
3712,0,5,48.386135029062025,1,1,3,26.735522003712397,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3713,1,1,21.842312866305956,1,1,2,33.97364773053898,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3714,0,4,60.29476306906042,1,1,3,1.8050063557803142,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3715,1,4,55.857342170826605,0,1,1,85.21589933947841,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3716,1,5,38.000736424075185,0,1,5,75.59831443006347,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3717,1,5,86.33035148451243,1,0,4,18.35304533029224,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3718,1,4,65.98133202880598,0,1,5,36.20484500085587,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3719,1,1,72.12051249619437,1,1,1,42.10694830090284,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3720,0,3,15.065973820766853,1,1,1,33.437869200008805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3721,0,5,88.31656779756176,1,1,2,79.82428066060898,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3722,1,5,16.704016362001838,0,1,3,72.54207061154852,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3723,1,5,22.27849642099602,0,0,4,76.71587301411955,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3724,0,2,12.805513849688044,1,0,4,90.41300509343533,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3725,1,1,44.035920796881555,0,1,5,59.51512559003793,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3726,1,1,88.77092317523098,1,1,2,61.45343290280544,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3727,1,1,25.244751960985955,1,1,1,72.19341196472328,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3728,0,1,37.37534204229532,0,1,2,68.12325946506772,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3729,0,1,84.6066420075422,1,0,4,86.98130183989618,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3730,1,4,61.78152797588892,1,1,3,77.01982058445448,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3731,1,5,75.16163936462769,1,0,5,12.045861647880852,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3732,0,4,21.400004943611485,1,1,1,92.83586154477868,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3733,0,2,71.64898633325755,1,0,1,68.30992903012024,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3734,1,3,22.761057864177246,0,0,1,12.714592582635376,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3735,1,5,98.7313982210661,0,0,3,77.19737357159326,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3736,0,2,55.98861561267373,1,1,4,35.841252973920454,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3737,0,4,69.5639258043137,0,1,4,80.59779120365032,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3738,0,3,11.840158414150281,1,1,2,95.54059429902169,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3739,1,2,25.065598004156953,1,1,2,25.52420361089297,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3740,0,3,13.974065956435433,1,1,4,85.74110460849093,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3741,1,2,39.017071527172305,1,0,1,77.35613701439385,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3742,0,4,28.41358642053985,0,0,3,67.11849002004672,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3743,0,3,73.29222596305692,0,0,4,38.49205445609136,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3744,0,2,10.870897962815118,1,1,3,10.986209544445991,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3745,0,4,75.20593684503683,0,0,5,48.3896827919927,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3746,1,5,4.570482463858749,1,1,1,10.566662977749052,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3747,1,4,20.201783732239242,0,0,5,50.01472268783252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3748,0,4,79.1964991964603,1,1,4,82.02932707755697,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3749,1,5,74.27766411078949,1,0,2,99.76381344009631,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3750,0,4,47.632611391886336,1,1,4,19.800871149310893,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3751,0,5,4.998271507755181,0,0,5,20.785804234702244,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
3752,0,5,60.989374166929935,0,0,3,81.08833319190691,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3753,0,5,40.67241039740984,1,0,4,46.90586322972099,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3754,1,2,31.652815019796975,0,1,2,91.58045960318819,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3755,0,3,64.04106368265342,0,0,5,76.89962375812144,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3756,0,2,43.66145622017263,0,0,4,73.64277647301923,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3757,1,5,9.242110045317864,0,0,5,10.19537086546568,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3758,0,3,91.59504705123443,0,1,5,3.5875565174090074,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3759,0,3,77.8493099453379,0,0,1,31.676281965986142,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3760,0,5,5.637819129055243,0,1,3,21.72983608489536,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3761,1,3,52.50638701906956,0,0,1,71.23088859285131,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3762,0,3,8.33775628986283,0,0,5,45.07337241660504,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3763,1,2,83.7289859058485,0,1,2,52.3146374628919,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3764,0,3,61.301396105197185,0,1,2,81.3741482871899,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3765,0,5,17.244913357306846,0,0,1,47.850468176570935,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3766,1,1,2.074134280620077,0,1,2,54.49263208053991,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3767,0,1,3.1581012146420617,1,1,5,84.2320266408022,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3768,0,1,50.736547206482975,1,1,4,43.13358093075128,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
3769,1,5,73.43734786767739,0,0,5,8.3126707913599,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3770,1,1,12.084045133395914,0,0,4,52.17052095929825,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3771,1,2,22.128406591495754,0,0,2,57.93616842328475,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3772,1,5,32.72599451695323,1,1,3,51.1796804312993,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3773,1,5,21.8076782061153,1,1,3,25.80495172181174,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3774,0,5,39.13365626871587,0,1,5,22.3690068252128,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3775,1,3,55.96150057650762,0,1,5,36.975637193184156,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3776,0,3,68.49367482413092,0,0,2,16.62287385036798,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3777,0,3,96.37751822072285,0,1,3,66.60236792738348,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3778,0,4,93.08436696831946,0,0,3,61.46749012796443,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3779,1,2,57.01269748289145,1,1,5,63.23956156787837,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3780,1,5,73.41500564563546,0,0,3,22.479749313994123,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3781,0,5,95.08722046254279,1,0,5,24.652901420388407,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3782,1,3,8.347194454140483,0,1,1,78.73902591187502,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3783,1,5,0.5634759861429139,0,1,3,69.01117725585154,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3784,1,5,2.979976372958326,1,1,4,87.51798491675412,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3785,1,1,56.33493623729638,1,0,2,40.350571777679534,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3786,0,5,76.28334253025342,0,1,5,54.73278320977527,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3787,0,4,36.70749507450346,1,0,3,73.87777059304135,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3788,1,3,54.523917472761866,0,1,3,97.41549690325564,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3789,0,2,51.63663185485369,1,0,5,98.96318128456957,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3790,1,2,9.477089159201956,1,1,4,99.91754124782804,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3791,1,1,32.15882642240489,0,0,3,89.05264830648065,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3792,0,2,1.9435155182301989,0,0,1,63.9650819137078,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3793,0,2,11.070568880651088,1,0,2,0.6970950789452757,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3794,0,3,81.18582229097778,0,1,5,69.95437632777562,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3795,1,3,82.9413497248319,1,0,3,23.85995161369412,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3796,0,4,80.19463200450697,1,1,2,5.716714731024375,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3797,1,1,72.68186409522366,0,0,5,69.71844289451361,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3798,0,2,79.33128463999017,1,1,5,75.60109271761934,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3799,0,4,67.09823412695184,0,1,5,65.94331201677495,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3800,1,1,66.98333388162887,0,0,4,36.516978381625634,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3801,1,2,66.7361797491808,1,0,1,51.10041240791233,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3802,1,2,51.40427896782042,0,1,5,93.49476269957474,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3803,1,3,36.334723346484445,1,0,4,72.96109659769422,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3804,1,5,73.01952661615549,1,1,5,50.46842334993359,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3805,1,1,29.864601358674157,0,1,5,59.34491519510722,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3806,1,2,54.290213147761925,0,1,4,92.76835983463563,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3807,1,1,43.335562021788135,1,1,1,39.378252226967746,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
3808,0,4,27.662227709370114,0,1,2,10.184371548609029,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3809,1,4,97.46899204524632,1,1,3,32.58262417030714,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3810,1,5,25.875164520181947,1,1,5,41.520021473628645,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3811,0,2,30.929306372303,1,1,1,27.296386986048827,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3812,1,3,16.158750175806823,1,1,3,52.89724052500503,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3813,0,2,82.29806253142905,1,0,5,30.485787514607733,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3814,0,1,58.65894005544894,0,1,3,10.317958538238258,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3815,1,4,61.303925647238565,1,1,4,18.80685136060507,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3816,0,1,82.05614117990979,1,1,1,91.81560834231391,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3817,1,5,34.29196586298794,1,0,1,62.95956291008603,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3818,0,4,19.363342538021378,1,0,2,31.43087127630504,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3819,0,3,19.840536399390395,1,0,2,36.69179125004399,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
3820,0,4,73.26198214622593,1,0,3,49.33831714090251,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3821,1,2,61.41151544624475,0,0,4,67.31300335627051,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3822,1,2,20.633887858208887,0,0,3,58.217988984377,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3823,0,4,14.506539464042357,1,1,5,93.26981245629415,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3824,0,5,12.068730516197279,1,0,1,62.574882657230944,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3825,1,2,62.779864770303774,1,0,3,91.07919796049416,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
3826,1,2,0.011864491085000761,0,0,3,0.5430159164565351,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3827,0,3,1.8319342603543731,1,0,1,89.05594719219464,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3828,0,4,38.955313562609525,1,0,1,72.14585879660443,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3829,1,2,69.13498642761624,1,1,2,17.219345411208597,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3830,1,5,69.5039376497404,1,1,2,26.30380192450511,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3831,1,1,43.01182736076906,1,0,1,54.280999916388154,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3832,1,4,69.10736066045696,1,1,3,12.493815535054287,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3833,1,3,52.10961795801254,0,0,5,78.53682691120457,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3834,0,2,97.69314167973153,1,1,3,79.11738662224266,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3835,1,5,16.246021383683306,1,1,5,30.094898865508167,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3836,0,4,60.066726770560564,1,0,1,6.981700497279597,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3837,1,5,49.12387759510036,1,0,5,98.88474592335746,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
3838,0,5,19.446634465769442,1,0,2,25.072887924432486,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3839,1,3,74.99904321417034,1,1,1,6.755865131734506,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3840,1,4,27.550801993199524,1,1,4,32.99649593835557,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3841,0,2,38.17098190935416,1,0,5,96.90032621742931,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3842,0,3,37.483056958753004,1,0,5,79.2927612751995,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3843,1,2,24.42044731879488,0,1,4,48.03330798101434,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3844,1,1,43.070533169840516,0,0,4,30.533042172568024,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3845,1,5,47.334588092761834,0,1,1,42.33060985474687,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3846,1,1,74.42216728093075,1,1,3,1.7365608230642149,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3847,1,5,76.50685743770372,0,0,4,71.83704814413359,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3848,0,3,15.855596829166208,0,1,5,9.96442715518432,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3849,0,2,59.27722993275321,0,1,4,51.90375768743072,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
3850,1,2,89.61977982793955,0,1,1,56.58450528625697,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3851,0,3,10.878660888456082,1,1,1,0.16897743022938894,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3852,0,4,47.291404453413854,0,0,5,97.98786259774313,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3853,0,1,75.03531224083427,0,1,5,30.213903768888663,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3854,1,1,61.14913343823433,1,0,5,7.722425099211582,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3855,0,2,10.058565659662388,0,1,3,85.43885582594902,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3856,1,2,39.660612535097236,1,0,5,15.195260405134526,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3857,0,2,50.723949821686396,0,1,1,2.4955136224488528,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3858,1,3,99.58456017162729,0,1,1,49.469067959289724,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3859,0,4,17.860790932365276,0,0,4,12.991698579757339,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3860,1,1,98.24237671601125,1,1,5,98.24230663538808,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3861,1,5,37.61497842294439,0,0,3,1.0410986612515827,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
